"Marca temporal,""Puntuación total"",""Enter your experimental ID"",""Enter your experimental ID [Puntuación]"",""Enter your experimental ID [Comentarios]"",""Which is the percentage value of mag^2 for the state 0 (decimal)? (e.g., 32.7)"",""Which is the percentage value of mag^2 for the state 0 (decimal)? (e.g., 32.7) [Puntuación]"",""Which is the percentage value of mag^2 for the state 0 (decimal)? (e.g., 32.7) [Comentarios]"",""Which is the percentage value of mag^2 for the state 1 (decimal)? (e.g., 32.7)"",""Which is the percentage value of mag^2 for the state 1 (decimal)? (e.g., 32.7) [Puntuación]"",""Which is the percentage value of mag^2 for the state 1 (decimal)? (e.g., 32.7) [Comentarios]"",""Which is the percentage value of mag^2 for the state 2 (decimal)? (e.g., 32.7)"",""Which is the percentage value of mag^2 for the state 2 (decimal)? (e.g., 32.7) [Puntuación]"",""Which is the percentage value of mag^2 for the state 2 (decimal)? (e.g., 32.7) [Comentarios]"",""Which is the percentage value of mag^2 for the state 3 (decimal)? (e.g., 32.7)"",""Which is the percentage value of mag^2 for the state 3 (decimal)? (e.g., 32.7) [Puntuación]"",""Which is the percentage value of mag^2 for the state 3 (decimal)? (e.g., 32.7) [Comentarios]"",""Which is the percentage value of mag^2 for the state 4 (decimal)>? (e.g., 32.7)"",""Which is the percentage value of mag^2 for the state 4 (decimal)>? (e.g., 32.7) [Puntuación]"",""Which is the percentage value of mag^2 for the state 4 (decimal)>? (e.g., 32.7) [Comentarios]"",""Which is the percentage value of mag^2 for the state 5 (decimal)>? (e.g., 32.7)"",""Which is the percentage value of mag^2 for the state 5 (decimal)>? (e.g., 32.7) [Puntuación]"",""Which is the percentage value of mag^2 for the state 5 (decimal)>? (e.g., 32.7) [Comentarios]"",""Which is the percentage value of mag^2 for the state 6 (decimal)>? (e.g., 32.7)"",""Which is the percentage value of mag^2 for the state 6 (decimal)>? (e.g., 32.7) [Puntuación]"",""Which is the percentage value of mag^2 for the state 6 (decimal)>? (e.g., 32.7) [Comentarios]"",""Which is the percentage value of mag^2 for the state 7 (decimal)? (e.g., 32.7)"",""Which is the percentage value of mag^2 for the state 7 (decimal)? (e.g., 32.7) [Puntuación]"",""Which is the percentage value of mag^2 for the state 7 (decimal)? (e.g., 32.7) [Comentarios]"",""Copy the code of the circuit created (Export button, then 'Copy to clipboard' under 'Escaped Link')"",""Copy the code of the circuit created (Export button, then 'Copy to clipboard' under 'Escaped Link') [Puntuación]"",""Copy the code of the circuit created (Export button, then 'Copy to clipboard' under 'Escaped Link') [Comentarios]"""
"2024/05/24 2:08:45 p. m. EEST,""8.00 / 8"",""Bari067"",""-- / 0"","""",""12.5000"",""1.00 / 1"","""",""12.5000"",""1.00 / 1"","""",""12.5000"",""1.00 / 1"","""",""12.5000"",""1.00 / 1"","""",""12.5000"",""1.00 / 1"","""",""12.5000"",""1.00 / 1"","""",""12.5000"",""1.00 / 1"","""",""12.5000"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%2C%22H%22%2C%22H%22%5D%2C%5B1%2C1%2C%22Z%22%5D%2C%5B%22Y%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%2C%5B1%2C1%2C%22Measure%22%5D%2C%5B1%2C%22Measure%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:09:04 p. m. EEST,""8.00 / 8"",""Bari047"",""-- / 0"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%2C%22H%22%2C%22H%22%5D%2C%5B%22Y%22%2C1%2C%22Z%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%2C%5B1%2C1%2C%22Measure%22%5D%2C%5B1%2C%22Measure%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:09:24 p. m. EEST,""0.00 / 8"",""Bari050"",""-- / 0"","""",""0"",""0.00 / 1"","""",""0"",""0.00 / 1"","""",""0"",""0.00 / 1"","""",""0"",""0.00 / 1"","""",""0"",""0.00 / 1"","""",""0"",""0.00 / 1"","""",""0"",""0.00 / 1"","""",""0"",""0.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%5D%2C%5B1%2C%22H%22%5D%2C%5B1%2C1%2C%22H%22%5D%2C%5B1%2C1%2C1%2C%22Z%22%5D%2C%5B1%2C1%2C1%2C1%2C%22Y%22%5D%2C%5B1%2C1%2C1%2C1%2C%22%E2%80%A2%22%2C%22H%22%5D%2C%5B1%2C1%2C1%2C1%2C1%2C%22Measure%22%5D%2C%5B1%2C1%2C1%2C1%2C1%2C%22Measure%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:10:40 p. m. EEST,""8.00 / 8"",""Bari066"",""-- / 0"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%5D%2C%5B1%2C%22H%22%5D%2C%5B1%2C1%2C%22H%22%5D%2C%5B1%2C1%2C%22Z%22%5D%2C%5B%22Y%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:12:15 p. m. EEST,""8.00 / 8"",""Bari081"",""-- / 0"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%5D%2C%5B1%2C%22H%22%5D%2C%5B1%2C1%2C%22H%22%5D%2C%5B1%2C1%2C%22Z%22%5D%2C%5B%22Y%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:13:27 p. m. EEST,""8.00 / 8"",""Bari027"",""-- / 0"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%5D%2C%5B1%2C%22H%22%5D%2C%5B1%2C1%2C%22H%22%5D%2C%5B1%2C1%2C%22Z%22%5D%2C%5B%22Y%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%2C%5B1%2C1%2C%22Measure%22%5D%2C%5B1%2C%22Measure%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:14:13 p. m. EEST,""8.00 / 8"",""Bari055"",""-- / 0"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%2C%22H%22%2C%22H%22%5D%2C%5B%22Y%22%2C1%2C%22Z%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%2C%5B1%2C%22Measure%22%2C%22Measure%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:14:46 p. m. EEST,""8.00 / 8"",""Bari022"",""-- / 0"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%2C%22H%22%2C%22H%22%5D%2C%5B1%2C1%2C%22Z%22%5D%2C%5B%22Y%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%2C%5B1%2C1%2C%22Measure%22%5D%2C%5B1%2C%22Measure%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:18:49 p. m. EEST,""8.00 / 8"",""Bari082"",""-- / 0"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%2C%22H%22%2C%22H%22%5D%2C%5B%22Y%22%2C1%2C%22Z%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%2C%5B1%2C%22Measure%22%2C%22Measure%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:19:02 p. m. EEST,""8.00 / 8"",""Bari029"",""-- / 0"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%2C%22H%22%2C%22H%22%5D%2C%5B%22Y%22%2C1%2C%22Z%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:19:03 p. m. EEST,""8.00 / 8"",""Bari054"",""-- / 0"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%2C%22H%22%2C%22H%22%5D%2C%5B1%2C1%2C%22Z%22%5D%2C%5B%22Y%22%5D%2C%5B%22%E2%80%A2%22%2C%22Y%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:19:25 p. m. EEST,""8.00 / 8"",""Bari026"",""-- / 0"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%2C%22H%22%2C%22H%22%5D%2C%5B1%2C1%2C%22Z%22%5D%2C%5B%22Y%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%2C%5B1%2C1%2C%22Measure%22%5D%2C%5B1%2C%22Measure%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:19:46 p. m. EEST,""8.00 / 8"",""Bari057"",""-- / 0"","""",""12.5000"",""1.00 / 1"","""",""12.5000"",""1.00 / 1"","""",""12.5000"",""1.00 / 1"","""",""12.5000"",""1.00 / 1"","""",""12.5000"",""1.00 / 1"","""",""12.5000"",""1.00 / 1"","""",""12.5000"",""1.00 / 1"","""",""12.5000"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%2C%22H%22%2C%22H%22%5D%2C%5B1%2C1%2C%22Z%22%5D%2C%5B%22Y%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%2C%5B1%2C%22Measure%22%2C%22Measure%22%5D%2C%5B1%2C%22Measure%22%2C%22Measure%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:20:42 p. m. EEST,""8.00 / 8"",""Bari053"",""-- / 0"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%2C%22H%22%2C%22H%22%5D%2C%5B%22Y%22%2C1%2C%22Z%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:21:49 p. m. EEST,""8.00 / 8"",""Bari024"",""-- / 0"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%2C%22H%22%2C%22H%22%5D%2C%5B%22Y%22%2C1%2C%22Z%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:22:08 p. m. EEST,""8.00 / 8"",""Bari101"",""-- / 0"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%2C%22H%22%2C%22H%22%5D%2C%5B1%2C1%2C%22Z%22%5D%2C%5B%22Y%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:22:23 p. m. EEST,""8.00 / 8"",""Bari023"",""-- / 0"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%2C%22H%22%2C%22H%22%5D%2C%5B1%2C1%2C%22Z%22%5D%2C%5B%22Y%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%2C%5B1%2C%22Measure%22%2C%22Measure%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:23:21 p. m. EEST,""8.00 / 8"",""Bari105"",""-- / 0"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%5D%2C%5B1%2C%22H%22%5D%2C%5B1%2C1%2C%22H%22%5D%2C%5B1%2C1%2C%22Z%22%5D%2C%5B%22Y%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:23:32 p. m. EEST,""8.00 / 8"",""Bari042"",""-- / 0"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%5D%2C%5B1%2C%22H%22%5D%2C%5B1%2C1%2C%22H%22%5D%2C%5B1%2C1%2C%22Z%22%5D%2C%5B%22Y%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%2C%5B1%2C%22Measure%22%2C%22Measure%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:23:33 p. m. EEST,""8.00 / 8"",""Bari061"",""-- / 0"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit={%22cols%22:[[%22H%22,%22H%22,%22H%22],[%22Y%22,1,%22Z%22],[%22%E2%80%A2%22,%22X%22],[1,%22Measure%22,%22Measure%22]]}"",""-- / 0"","""""
"2024/05/24 2:24:03 p. m. EEST,""8.00 / 8"",""Bari084"",""-- / 0"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%2C%22H%22%2C%22H%22%5D%2C%5B1%2C1%2C%22Z%22%5D%2C%5B%22Y%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:24:43 p. m. EEST,""8.00 / 8"","" Bari043"",""-- / 0"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%5D%2C%5B1%2C%22H%22%5D%2C%5B1%2C1%2C%22H%22%5D%2C%5B1%2C1%2C%22Z%22%5D%2C%5B%22Y%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:25:14 p. m. EEST,""8.00 / 8"",""Bari085"",""-- / 0"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%5D%2C%5B1%2C%22H%22%5D%2C%5B1%2C1%2C%22H%22%5D%2C%5B1%2C1%2C%22Z%22%5D%2C%5B%22Y%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%2C%5B1%2C1%2C%22Measure%22%5D%2C%5B1%2C%22Measure%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:25:26 p. m. EEST,""8.00 / 8"",""Bari099"",""-- / 0"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%5D%2C%5B1%2C%22H%22%5D%2C%5B1%2C1%2C%22H%22%5D%2C%5B1%2C1%2C%22Z%22%5D%2C%5B%22Y%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%2C%5B1%2C1%2C%22Measure%22%5D%2C%5B1%2C%22Measure%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:26:04 p. m. EEST,""8.00 / 8"",""Bari064"",""-- / 0"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%2C%22H%22%2C%22H%22%5D%2C%5B1%2C1%2C%22Z%22%5D%2C%5B%22Y%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:26:48 p. m. EEST,""8.00 / 8"",""Bari038"",""-- / 0"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%2C%22H%22%2C%22H%22%5D%2C%5B1%2C1%2C%22Z%22%5D%2C%5B%22Y%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:27:11 p. m. EEST,""8.00 / 8"",""Bari020"",""-- / 0"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%2C%22H%22%2C%22H%22%5D%2C%5B1%2C1%2C%22Z%22%5D%2C%5B%22Y%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:27:13 p. m. EEST,""8.00 / 8"",""Bari072"",""-- / 0"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%2C%22H%22%2C%22H%22%5D%2C%5B%22Y%22%2C1%2C%22Z%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%2C%5B1%2C%22Measure%22%2C%22Measure%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:27:22 p. m. EEST,""8.00 / 8"",""Bari097"",""-- / 0"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""12.50"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%5D%2C%5B1%2C%22H%22%5D%2C%5B1%2C1%2C%22H%22%5D%2C%5B1%2C1%2C%22Z%22%5D%2C%5B%22Y%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:27:53 p. m. EEST,""8.00 / 8"",""Bari094"",""-- / 0"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%5D%2C%5B1%2C%22H%22%5D%2C%5B1%2C1%2C%22H%22%5D%2C%5B1%2C1%2C%22Z%22%5D%2C%5B%22Y%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%2C%5B1%2C1%2C%22Measure%22%5D%2C%5B1%2C%22Measure%22%5D%5D%7D"",""-- / 0"","""""
"2024/05/24 2:28:00 p. m. EEST,""8.00 / 8"",""Bari076"",""-- / 0"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""12.5"",""1.00 / 1"","""",""https://algassert.com/quirk#circuit=%7B%22cols%22%3A%5B%5B%22H%22%2C%22H%22%2C%22H%22%5D%2C%5B1%2C1%2C%22Z%22%5D%2C%5B%22Y%22%5D%2C%5B%22%E2%80%A2%22%2C%22X%22%5D%2C%5B1%2C1%2C%22Measure%22%5D%2C%5B%22Measure%22%5D%5D%7D"",""-- / 0"","""""
